timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537671333.083303,-0.444838,0.187215,-3.103478,-0.511420,1.561027,1.202849,-0.422792,-0.186124,-0.886907,0.025926,0.040097,0.194082,-35.810135,-5.662268,-15.413391,,,,,,,
1537671333.093282,-0.432207,0.181626,-3.094019,0.019841,1.391331,1.044751,-0.411986,-0.180629,-0.893108,0.026640,0.079188,0.177852,-35.810135,-5.662268,-15.413391,,,,,,,
1537671333.103262,-0.421875,0.181213,-3.083681,0.502629,1.162171,0.918472,-0.402767,-0.180223,-0.897384,0.029980,0.097841,0.159072,-34.596909,-4.881351,-16.485229,,,,,,,
1537671333.113241,-0.414022,0.185061,-3.072497,0.891167,0.934660,0.832235,-0.395425,-0.184007,-0.899878,0.030023,0.095582,0.144690,-34.596909,-4.881351,-16.485229,,,,,,,
1537671333.123220,-0.408236,0.191896,-3.060468,1.164013,0.768764,0.814685,-0.389704,-0.190721,-0.900975,0.028604,0.086595,0.121816,-33.450027,-4.441669,-17.258453,,,,,,,
1537671333.133199,-0.403922,0.200386,-3.047362,1.323327,0.665535,0.862632,-0.385163,-0.199048,-0.901127,0.032960,0.073865,0.092853,-33.450027,-4.441669,-17.258453,,,,,,,
1537671333.143148,-0.400713,0.209357,-3.033409,1.373738,0.591742,0.928096,-0.381557,-0.207831,-0.900678,0.043972,0.059485,0.056089,-32.584080,-4.328665,-18.033142,,,,,,,
1537671333.153127,-0.398316,0.218021,-3.019037,1.333762,0.531174,0.964231,-0.378685,-0.216298,-0.899896,0.057304,0.048222,0.022241,-32.584080,-4.328665,-18.033142,,,,,,,
1537671333.163106,-0.396701,0.225942,-3.005051,1.232307,0.443055,0.948819,-0.376557,-0.224025,-0.898898,0.068666,0.039363,0.009845,-31.985832,-4.479670,-18.625885,,,,,,,
1537671333.173086,-0.396652,0.232757,-2.991909,1.085987,0.252621,0.908713,-0.375914,-0.230661,-0.897488,0.076827,0.029672,0.008526,-31.985832,-4.479670,-18.625885,,,,,,,
1537671333.183065,-0.398029,0.238280,-2.979678,0.937573,0.126292,0.882411,-0.376650,-0.236031,-0.895781,0.085940,0.018960,0.022749,-31.669777,-4.315138,-19.009186,,,,,,,
1537671333.193044,-0.399750,0.242476,-2.967894,0.796495,0.106793,0.903006,-0.377803,-0.240107,-0.894211,0.086925,0.019252,0.056763,-31.669777,-4.315138,-19.009186,,,,,,,
1537671333.203023,-0.401159,0.245035,-2.956118,0.644490,0.162198,0.973635,-0.378821,-0.242591,-0.893109,0.065910,0.016944,0.076123,-31.669777,-4.315138,-19.009186,,,,,,,
1537671333.213003,-0.401349,0.246010,-2.944387,0.500395,0.310406,1.023932,-0.378898,-0.243536,-0.892819,0.037666,0.012121,0.088162,-31.866518,-4.094156,-19.421295,,,,,,,
1537671333.222982,-0.399659,0.245518,-2.933045,0.343961,0.490617,1.034629,-0.377436,-0.243058,-0.893568,0.005030,0.011796,0.091948,-31.866518,-4.094156,-19.421295,,,,,,,
1537671333.232961,-0.396037,0.243495,-2.922422,0.169490,0.664490,1.031361,-0.374385,-0.241096,-0.895382,-0.036336,0.023658,0.084789,-32.097626,-3.691669,-20.194031,,,,,,,
1537671333.242910,-0.390583,0.239821,-2.912619,-0.025280,0.818180,1.023736,-0.369831,-0.237528,-0.898223,-0.073772,0.045298,0.075256,-32.097626,-3.691669,-20.194031,,,,,,,
1537671333.252889,-0.383916,0.234212,-2.903563,-0.241771,0.896218,1.036346,-0.364328,-0.232076,-0.901890,-0.090948,0.073400,0.054051,-32.162697,-3.190613,-20.872681,,,,,,,
1537671333.262868,-0.376785,0.226612,-2.894918,-0.442684,0.913377,1.077922,-0.358526,-0.224677,-0.906079,-0.092951,0.093360,0.036664,-32.162697,-3.190613,-20.872681,,,,,,,
1537671333.272848,-0.369857,0.217244,-2.886437,-0.609717,0.867388,1.128290,-0.352985,-0.215539,-0.910464,-0.086712,0.098428,0.034838,-32.160709,-2.589577,-21.527679,,,,,,,
1537671333.282827,-0.363685,0.206514,-2.877994,-0.737295,0.769913,1.166116,-0.348162,-0.205049,-0.914734,-0.083448,0.087648,0.038788,-32.160709,-2.589577,-21.527679,,,,,,,
1537671333.292806,-0.358264,0.194754,-2.869574,-0.829586,0.698945,1.203042,-0.344020,-0.193525,-0.918803,-0.094090,0.056821,0.040720,-32.399109,-1.796017,-22.508301,,,,,,,
1537671333.302785,-0.352968,0.182326,-2.861059,-0.889550,0.691833,1.224070,-0.339955,-0.181318,-0.922797,-0.124492,0.028608,0.046836,-32.399109,-1.796017,-22.508301,,,,,,,
1537671333.312765,-0.347668,0.169259,-2.852495,-0.959260,0.670918,1.256800,-0.335837,-0.168452,-0.926735,-0.166406,0.015956,0.043907,-32.671810,-0.964375,-23.407806,,,,,,,
1537671333.322744,-0.342934,0.155503,-2.843936,-1.021360,0.591168,1.256541,-0.332194,-0.154877,-0.930408,-0.208745,0.040635,0.019367,-32.671810,-0.964375,-23.407806,,,,,,,
1537671333.332723,-0.338774,0.142207,-2.836270,-0.982996,0.514869,1.123397,-0.328977,-0.141728,-0.933642,-0.211688,0.086568,0.027056,-33.008995,0.116344,-24.489990,,,,,,,
1537671333.342672,-0.334640,0.130689,-2.830286,-0.860232,0.496607,0.879643,-0.325628,-0.130318,-0.936474,-0.154047,0.097938,0.065716,-33.008995,0.116344,-24.489990,,,,,,,
1537671333.352651,-0.329658,0.121601,-2.826272,-0.681532,0.580505,0.616878,-0.321329,-0.121301,-0.939166,-0.093619,0.101282,0.107120,-33.473518,0.695215,-25.185516,,,,,,,
1537671333.362630,-0.322707,0.115111,-2.823788,-0.488941,0.783981,0.388224,-0.315036,-0.114857,-0.942104,-0.065122,0.091374,0.134212,-33.473518,0.695215,-25.185516,,,,,,,
1537671333.372610,-0.313124,0.110982,-2.822507,-0.307448,1.038902,0.220304,-0.306137,-0.110754,-0.945523,-0.049713,0.064978,0.136441,-34.024918,1.111984,-26.387299,,,,,,,
1537671333.382582,-0.300976,0.108601,-2.821679,-0.172627,1.286781,0.134335,-0.294706,-0.108388,-0.949421,-0.049105,0.034978,0.111714,-34.024918,1.111984,-26.387299,,,,,,,
1537671333.392561,-0.286935,0.107156,-2.821068,-0.106823,1.443314,0.102514,-0.281391,-0.106951,-0.953615,-0.058132,0.009752,0.058671,-34.292377,1.164087,-27.970154,,,,,,,
1537671333.402540,-0.272749,0.105781,-2.820372,-0.124029,1.409246,0.108854,-0.267874,-0.105584,-0.957651,-0.069162,-0.013770,-0.006460,-34.292377,1.164087,-27.970154,,,,,,,
1537671333.412520,-0.260012,0.103499,-2.819584,-0.228461,1.233737,0.158629,-0.255716,-0.103314,-0.961216,-0.075934,-0.032596,-0.068844,-34.031254,0.804165,-29.962769,,,,,,,
1537671333.422499,-0.249935,0.099726,-2.818416,-0.374968,0.942107,0.224302,-0.246112,-0.099561,-0.964114,-0.076337,-0.045840,-0.118741,-34.031254,0.804165,-29.962769,,,,,,,
1537671333.432478,-0.243427,0.094128,-2.816973,-0.552808,0.571676,0.309098,-0.239963,-0.093989,-0.966221,-0.074078,-0.057378,-0.151546,-33.980347,0.357986,-32.111450,,,,,,,
1537671333.442427,-0.240780,0.086491,-2.814955,-0.746791,0.190680,0.404494,-0.237568,-0.086383,-0.967522,-0.054927,-0.064847,-0.162254,-33.980347,0.357986,-32.111450,,,,,,,
1537671333.452406,-0.241533,0.076793,-2.812618,-0.930914,-0.132738,0.490275,-0.238487,-0.076717,-0.968111,-0.023690,-0.047398,-0.168242,-33.747421,0.448435,-34.344818,,,,,,,
1537671333.462385,-0.245143,0.065327,-2.810091,-1.094184,-0.415807,0.525957,-0.242178,-0.065281,-0.968033,0.008626,-0.024029,-0.176727,-33.747421,0.448435,-34.344818,,,,,,,
1537671333.472365,-0.251647,0.052627,-2.808103,-1.209940,-0.714218,0.494668,-0.248655,-0.052603,-0.967163,0.022199,-0.010843,-0.200242,-33.346786,0.949858,-36.512451,,,,,,,
1537671333.482344,-0.261120,0.039563,-2.806992,-1.241028,-1.023848,0.419022,-0.257961,-0.039553,-0.965346,0.022243,-0.012602,-0.222887,-33.346786,0.949858,-36.512451,,,,,,,
1537671333.492323,-0.273863,0.027149,-2.806872,-1.172662,-1.362901,0.309793,-0.270353,-0.027145,-0.962379,0.012510,-0.028091,-0.222848,-32.626354,2.111410,-38.087341,,,,,,,
1537671333.502302,-0.289774,0.016451,-2.807741,-1.008010,-1.668335,0.181845,-0.285697,-0.016450,-0.958179,0.002066,-0.045928,-0.198605,-32.626354,2.111410,-38.087341,,,,,,,
1537671333.512282,-0.318099,0.012679,-2.806285,-0.213168,-2.994140,0.253730,-0.312737,-0.012679,-0.949755,0.020439,-0.085420,-0.283521,-32.982910,2.841778,-38.660095,,,,,,,
