timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537671405.259187,-0.146684,0.085968,-2.012307,-0.068820,0.308194,1.075273,-0.145619,-0.085862,-0.985608,0.045506,-0.035644,-0.025836,-33.300961,8.533401,-37.856995,,,,,,,
1537671405.269166,-0.142208,0.083387,-2.003317,-0.135513,0.585690,0.869675,-0.141237,-0.083290,-0.986466,0.021242,-0.027809,-0.033462,-33.300961,8.533401,-37.856995,,,,,,,
1537671405.279115,-0.135841,0.081430,-1.996619,-0.082796,0.719414,0.631784,-0.134974,-0.081340,-0.987505,-0.003057,-0.024205,-0.036345,-32.940025,8.096229,-39.442047,,,,,,,
1537671405.289094,-0.129212,0.080760,-1.992059,0.020565,0.682070,0.403955,-0.128433,-0.080672,-0.988431,-0.011169,-0.020188,-0.032000,-32.940025,8.096229,-39.442047,,,,,,,
1537671405.299073,-0.123454,0.081366,-1.989450,0.114933,0.569027,0.202840,-0.122734,-0.081277,-0.989106,-0.006524,-0.031516,-0.024948,-32.796246,7.381034,-40.617920,,,,,,,
1537671405.309053,-0.118684,0.082632,-1.988350,0.139400,0.465030,0.064311,-0.118001,-0.082538,-0.989577,0.000203,-0.056943,-0.013658,-32.796246,7.381034,-40.617920,,,,,,,
1537671405.319032,-0.113961,0.083572,-1.987911,0.081077,0.487686,0.033010,-0.113318,-0.083475,-0.990046,-0.007486,-0.085638,-0.002767,-33.604759,6.943650,-42.079407,,,,,,,
1537671405.329011,-0.109045,0.083469,-1.987106,-0.033677,0.503388,0.101749,-0.108450,-0.083372,-0.990600,0.010824,-0.113619,0.006164,-33.604759,6.943650,-42.079407,,,,,,,
1537671405.338990,-0.103911,0.081925,-1.985533,-0.173172,0.537432,0.195958,-0.103376,-0.081834,-0.991270,0.040571,-0.147185,-0.000673,-34.543907,6.636497,-43.969116,,,,,,,
1537671405.348970,-0.098254,0.079082,-1.983152,-0.284818,0.605489,0.290280,-0.097789,-0.079000,-0.992067,0.030238,-0.180736,-0.008208,-34.543907,6.636497,-43.969116,,,,,,,
1537671405.358949,-0.091865,0.075294,-1.979855,-0.366598,0.684074,0.390087,-0.091476,-0.075223,-0.992962,-0.001893,-0.183581,-0.016285,-35.095856,7.060461,-46.170410,,,,,,,
1537671405.368928,-0.085179,0.070598,-1.975592,-0.454969,0.698637,0.489928,-0.084864,-0.070539,-0.993892,-0.044149,-0.159670,-0.030415,-35.095856,7.060461,-46.170410,,,,,,,
1537671405.378877,-0.079253,0.064871,-1.970456,-0.556393,0.596876,0.582343,-0.079004,-0.064826,-0.994764,-0.067877,-0.145593,-0.049029,-35.333843,8.240850,-48.735382,,,,,,,
1537671405.388856,-0.075206,0.058022,-1.964525,-0.670842,0.377715,0.664130,-0.075008,-0.057989,-0.995495,-0.054066,-0.141062,-0.065616,-35.333843,8.240850,-48.735382,,,,,,,
1537671405.398835,-0.074142,0.049615,-1.957907,-0.844218,0.064907,0.743559,-0.073983,-0.049595,-0.996026,-0.024742,-0.139721,-0.090034,-36.251583,9.950174,-51.378937,,,,,,,
1537671405.408815,-0.075821,0.039391,-1.950725,-1.018371,-0.189207,0.810110,-0.075690,-0.039381,-0.996353,0.006323,-0.121615,-0.104828,-36.251583,9.950174,-51.378937,,,,,,,
1537671405.418794,-0.078554,0.027794,-1.943191,-1.136268,-0.250426,0.850088,-0.078443,-0.027790,-0.996531,0.033216,-0.098079,-0.096242,-36.251583,9.950174,-51.378937,,,,,,,
1537671405.428773,-0.080221,0.015539,-1.935664,-1.183862,-0.106044,0.847546,-0.080126,-0.015538,-0.996664,0.047487,-0.080852,-0.075770,-37.216290,12.566744,-53.492371,,,,,,,
1537671405.438752,-0.080001,0.003064,-1.928317,-1.186428,0.065825,0.830276,-0.079916,-0.003064,-0.996797,0.028692,-0.056293,-0.058913,-37.216290,12.566744,-53.492371,,,,,,,
1537671405.448693,-0.078776,-0.009193,-1.921230,-1.158184,0.127523,0.794075,-0.078691,0.009192,-0.996857,-0.004042,-0.016944,-0.059448,-36.844097,15.278090,-55.195618,,,,,,,
1537671405.458672,-0.077904,-0.020869,-1.914749,-1.100092,0.049113,0.718686,-0.077808,0.020867,-0.996750,-0.029049,0.019797,-0.061783,-36.844097,15.278090,-55.195618,,,,,,,
1537671405.468651,-0.078590,-0.031837,-1.908946,-1.033835,-0.137158,0.651989,-0.078469,0.031831,-0.996408,-0.035239,0.032698,-0.048468,-35.820145,17.598045,-56.609497,,,,,,,
1537671405.478600,-0.081780,-0.040184,-1.902908,-0.573153,-0.427731,0.706050,-0.081623,0.040173,-0.995853,-0.031857,0.049411,-0.033245,-35.820145,17.598045,-56.609497,,,,,,,
1537671405.488579,-0.088693,-0.044435,-1.896791,-0.352409,-0.780360,0.613683,-0.088490,0.044420,-0.995086,-0.023021,0.066328,-0.057099,-35.080048,19.494192,-57.283051,,,,,,,
1537671405.498558,-0.095732,-0.046127,-1.890463,0.016361,-0.709557,0.676479,-0.095484,0.046111,-0.994362,-0.043966,0.044694,0.017800,-35.080048,19.494192,-57.283051,,,,,,,
1537671405.508537,-0.101512,-0.045301,-1.883529,0.208660,-0.567466,0.691267,-0.101234,0.045286,-0.993831,-0.021294,0.061968,0.048397,-35.334599,20.352707,-57.461121,,,,,,,
1537671405.518517,-0.105899,-0.041845,-1.875770,0.486955,-0.450300,0.746044,-0.105609,0.041833,-0.993527,-0.027112,0.048072,0.073163,-35.334599,20.352707,-57.461121,,,,,,,
1537671405.528496,-0.109715,-0.035764,-1.867241,0.749097,-0.408866,0.793341,-0.109425,0.035756,-0.993352,-0.017193,0.024882,0.067937,-35.791687,20.537870,-57.811493,,,,,,,
1537671405.538475,-0.113720,-0.027931,-1.858191,0.913105,-0.445980,0.813496,-0.113431,0.027927,-0.993153,0.013806,0.021893,0.039723,-35.791687,20.537870,-57.811493,,,,,,,
1537671405.548454,-0.118448,-0.019132,-1.849269,0.995471,-0.507361,0.772380,-0.118150,0.019131,-0.992811,0.045655,0.033344,0.010344,-35.835831,20.299139,-57.474365,,,,,,,
1537671405.558434,-0.123381,-0.009847,-1.840850,1.033453,-0.498100,0.707459,-0.123063,0.009847,-0.992350,0.064103,0.038767,0.003229,-35.835831,20.299139,-57.474365,,,,,,,
1537671405.568413,-0.127493,-0.000385,-1.832986,1.038555,-0.380804,0.651861,-0.127148,0.000385,-0.991884,0.077206,0.025295,0.014314,-35.464153,20.111202,-57.433533,,,,,,,
1537671405.578362,-0.129712,0.008799,-1.825619,1.002248,-0.157569,0.605536,-0.129343,-0.008799,-0.991561,0.074687,0.020762,0.038787,-35.464153,20.111202,-57.433533,,,,,,,
1537671405.588341,-0.129404,0.017546,-1.818233,0.951527,0.110743,0.631673,-0.129024,-0.017545,-0.991486,0.042232,0.024762,0.058060,-35.395905,19.750914,-57.425507,,,,,,,
1537671405.598320,-0.126638,0.025654,-1.810187,0.891615,0.353618,0.720766,-0.126258,-0.025652,-0.991666,-0.009728,-0.002898,0.061459,-35.395905,19.750914,-57.425507,,,,,,,
1537671405.608299,-0.121623,0.033022,-1.801219,0.827310,0.592273,0.822647,-0.121257,-0.033016,-0.992072,-0.037266,0.002559,0.055716,-35.022766,19.584911,-57.824982,,,,,,,
1537671405.618279,-0.113335,0.039480,-1.791824,0.722337,0.971942,0.864384,-0.113004,-0.039470,-0.992810,-0.027178,0.024821,0.060330,-35.022766,19.584911,-57.824982,,,,,,,
1537671405.628258,-0.102874,0.041276,-1.783852,-0.188083,0.934632,0.657679,-0.102605,-0.041264,-0.993866,0.001165,0.011082,0.072082,-34.571266,19.472466,-58.195221,,,,,,,
1537671405.638237,-0.095121,0.033325,-1.781044,-0.636693,0.866901,0.346787,-0.094925,-0.033319,-0.994927,0.231385,0.057672,-0.669121,-34.571266,19.472466,-58.195221,,,,,,,
1537671405.648216,-0.084922,0.027871,-1.778825,-0.669990,0.991621,0.176753,-0.084787,-0.027868,-0.996009,0.086573,0.055166,-0.015450,-35.271431,20.684280,-59.531250,,,,,,,
1537671405.658196,-0.076993,0.021470,-1.779682,-0.674955,0.591735,-0.098268,-0.076899,-0.021469,-0.996808,0.071055,-0.000351,-0.094257,-35.271431,20.684280,-59.531250,,,,,,,
