timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537388377.380082,0.090706,0.400986,-2.613493,-0.197212,1.323487,0.619240,0.083397,-0.390326,-0.916891,0.036370,0.046653,0.112600,278.655396,148.761078,316.563049,,,,,,,
1537388377.390090,0.104568,0.395383,-2.605839,-0.559171,2.109851,0.606728,0.096325,-0.385162,-0.917808,0.076100,0.054229,-0.096658,289.868713,47.626419,310.970398,,,,,,,
1537388377.400131,0.124010,0.387652,-2.599072,-0.816392,2.422761,0.483362,0.114515,-0.378016,-0.918689,0.048602,0.071863,-0.065976,289.868713,47.626419,310.970398,,,,,,,
1537388377.410172,0.146689,0.378569,-2.592041,-1.065253,2.485917,0.567305,0.135814,-0.369591,-0.919215,0.044804,0.111977,0.039882,397.617279,-95.292633,197.962036,,,,,,,
1537388377.420212,0.166527,0.369872,-2.582430,-0.861810,2.250335,0.785202,0.154548,-0.361496,-0.919475,-0.069084,-0.016540,-0.110264,397.617279,-95.292633,197.962036,,,,,,,
1537388377.430222,0.176214,0.361884,-2.568807,-0.876811,1.077107,1.209820,0.163949,-0.354037,-0.920749,-0.181268,-0.222150,-0.367597,830.977783,-271.452209,231.691345,,,,,,,
1537388377.440262,0.179406,0.358767,-2.554731,-0.373839,0.749833,1.190250,0.167084,-0.351120,-0.921302,-0.005737,-0.276840,0.020301,830.977783,-271.452209,231.691345,,,,,,,
1537388377.450302,0.181844,0.360767,-2.544850,0.156540,0.551139,0.855025,0.169202,-0.352992,-0.920199,0.163730,-0.108693,0.245303,1582.081909,-915.340820,1246.449097,,,,,,,
1537388377.460343,0.187931,0.366285,-2.539116,0.467625,0.641710,0.558111,0.174433,-0.358149,-0.917225,0.087332,-0.024449,0.060017,1582.081909,-915.340820,1246.449097,,,,,,,
1537388377.470353,0.189947,0.370333,-2.534105,0.210233,0.310414,0.559148,0.176007,-0.361926,-0.915440,-0.091855,-0.055142,-0.220409,0.000000,0.000000,0.000000,,,,,,,
1537388377.480392,0.191585,0.371293,-2.528328,-0.083084,0.396365,0.527340,0.177440,-0.362821,-0.914809,-0.104168,-0.028400,-0.256929,0.000000,0.000000,0.000000,,,,,,,
1537388377.490433,0.195206,0.370095,-2.523636,-0.227893,0.558626,0.359206,0.180836,-0.361704,-0.914586,0.083309,-0.015371,-0.066142,0.000000,0.000000,0.000000,,,,,,,
1537388377.500473,0.199678,0.368104,-2.520153,-0.277623,0.521730,0.261834,0.185066,-0.359847,-0.914473,0.136727,-0.048311,-0.005632,0.000000,0.000000,0.000000,,,,,,,
1537388377.510483,0.203418,0.365729,-2.519205,-0.240037,0.354595,-0.046177,0.188657,-0.357630,-0.914608,0.098101,-0.001898,-0.054660,0.000000,0.000000,0.000000,,,,,,,
1537388377.520523,0.206076,0.363047,-2.521057,-0.217664,0.179409,-0.261253,0.191283,-0.355124,-0.915039,0.048860,0.160224,-0.078613,0.000000,0.000000,0.000000,,,,,,,
1537388377.530564,0.207176,0.360289,-2.522791,-0.244250,0.014324,-0.179509,0.192490,-0.352545,-0.915783,-0.056519,0.099112,-0.084629,0.000000,0.000000,0.000000,,,,,,,
1537388377.540604,0.206186,0.357885,-2.521971,-0.256704,-0.082357,0.105102,0.191756,-0.350294,-0.916800,-0.128875,-0.033205,-0.076898,0.000000,0.000000,0.000000,,,,,,,
1537388377.550614,0.204615,0.355824,-2.517751,-0.292058,0.017578,0.421943,0.190463,-0.348363,-0.917805,-0.140307,-0.122584,-0.034023,0.000000,0.000000,0.000000,,,,,,,
1537388377.560653,0.201469,0.353711,-2.511063,-0.343485,-0.142748,0.596520,0.187721,-0.346381,-0.919119,-0.101402,-0.155175,-0.011530,0.000000,0.000000,0.000000,,,,,,,
1537388377.570693,0.196954,0.351933,-2.503984,-0.287982,-0.215124,0.625957,0.183689,-0.344713,-0.920560,-0.051990,-0.104384,-0.064700,0.000000,0.000000,0.000000,,,,,,,
1537388377.580734,0.192502,0.350596,-2.496966,-0.253852,-0.192749,0.610015,0.179677,-0.343457,-0.921820,-0.059682,-0.041415,0.006781,0.000000,0.000000,0.000000,,,,,,,
1537388377.590744,0.189511,0.348995,-2.490630,-0.282735,-0.021317,0.533299,0.177022,-0.341954,-0.922892,-0.056981,-0.019206,0.031077,0.000000,0.000000,0.000000,,,,,,,
